timestamp,aim_offset_x,aim_offset_y,hit_x,hit_y,hit_z,aimbot
2025-06-16T17:52:28.987570,334.75,32.68,-1315.94,-421.05,269.79,0
2025-06-16T17:52:42.741915,334.92,31.81,-1315.18,-422.09,269.98,0
2025-06-16T17:52:44.310565,339.56,0.09,-1534.26,-503.38,246.88,0
2025-06-16T17:52:44.679902,339.56,0.09,-1551.6,-504.74,253.31,0
2025-06-16T17:52:45.015323,339.56,0.09,-1551.77,-504.88,253.16,0
2025-06-17T11:42:00.517837,344.32,198.22,-1665.22,727.36,251.54,0
2025-06-17T11:42:01.110287,344.32,198.22,-1314.43,842.79,254.68,0
2025-06-17T11:42:01.715091,344.32,198.22,-958.6,959.88,258.72,0
2025-06-17T11:42:03.397643,327.66,96.93,-669.21,811.78,273.05,0
2025-06-17T11:42:05.716241,329.33,101.51,-674.4,811.81,274.04,0
2025-06-17T12:14:08.634500,344.46,355.45,-1208.05,-97.11,261.52,0
2025-06-17T12:14:09.139425,344.46,355.45,-1213.33,-96.69,262.99,0
2025-06-17T12:14:09.724433,344.46,355.45,-1208.3,-97.09,261.59,0
2025-06-17T12:14:10.339609,344.46,355.45,-1299.98,-89.8,260.98,0
2025-06-17T12:14:10.867944,344.46,355.45,-1599.16,-66.01,261.08,0
2025-06-17T12:15:47.726817,339.63,221.52,-245.13,210.22,249.91,0
2025-06-17T12:15:48.324803,339.63,221.52,-236.77,217.62,254.06,0
2025-06-17T12:15:48.864258,339.63,221.52,-236.77,217.62,254.06,0
2025-06-17T12:15:49.368759,339.63,221.52,-236.77,217.62,254.06,0
2025-06-17T12:15:49.874097,339.63,221.52,-236.77,217.62,254.06,0
2025-06-18T20:04:38.529775,331.01,155.9,-2187.69,543.94,242.05,0
2025-06-18T20:04:38.681275,331.01,155.9,-2187.69,543.94,242.05,0
2025-06-18T20:04:38.815911,331.01,155.9,-2187.69,543.94,242.05,0
2025-06-18T20:04:39.857859,338.19,165.73,-2178.51,519.58,264.68,0
2025-06-18T20:04:41.437038,349.16,241.47,-2105.86,748.29,266.41,0
2025-06-18T20:05:00.392972,354.94,154.15,-1451.72,444.46,232.36,0
2025-06-18T20:06:32.657986,340.07,293.69,-1085.06,794.14,254.29,0
2025-06-18T20:06:33.287303,340.42,293.34,-1173.93,995.34,246.81,0
2025-06-18T20:06:33.489559,340.42,293.34,-1224.49,1112.43,249.18,0
2025-06-18T20:06:35.513168,343.95,151.99,-881.64,934.62,258.14,0
2025-06-18T20:06:35.747148,343.95,151.99,-749.81,864.44,259.85,0
2025-06-18T20:06:51.686220,355.93,154.4,-1258.51,208.3,265.75,0
2025-06-18T20:06:54.563015,336.16,322.06,-1536.4,781.66,242.04,0
2025-06-18T20:13:20.820726,350.44,260.55,-3317.36,1099.48,676.79,0
2025-06-18T20:13:21.992526,341.88,263.18,-3307.11,1123.42,661.51,0
2025-06-18T20:13:22.329737,341.88,263.18,-3307.11,1123.42,661.51,0
2025-06-18T20:13:22.634316,341.88,263.18,-3307.11,1123.42,661.51,0
2025-06-18T20:13:22.900358,341.88,263.18,-3307.11,1123.42,661.51,0
2025-06-18T20:13:31.454579,350.11,157.52,-2219.73,1391.73,249.76,0
2025-06-18T20:13:31.623498,349.94,157.69,-2114.75,1347.24,266.66,0
2025-06-18T20:13:31.790842,349.94,157.69,-2063.64,1326.26,276.46,0
2025-06-18T20:13:31.958924,349.94,157.69,-2062.98,1325.99,276.49,0
2025-06-18T20:13:32.128935,349.94,157.69,-2030.31,1312.59,276.29,0
2025-06-18T20:24:20.913885,322.14,322.35,-3005.03,1618.05,402.95,0
2025-06-18T20:24:21.111531,322.14,322.35,-3005.03,1618.05,402.95,0
2025-06-18T20:24:21.277196,322.14,322.35,-3005.03,1618.05,402.95,0
2025-06-18T20:24:21.444905,322.14,322.35,-3005.03,1618.05,402.95,0
2025-06-18T20:24:21.716388,322.14,322.35,-3005.03,1618.05,402.95,0
2025-06-18T20:24:24.941752,353.61,272.65,-3316.23,1110.38,610.73,0
2025-06-18T20:24:25.108261,353.61,272.65,-3316.23,1110.38,610.73,0
2025-06-18T20:24:25.244200,353.61,272.65,-3316.23,1110.38,610.73,0
2025-06-18T20:24:25.411782,353.61,272.65,-3316.23,1110.38,610.73,0
2025-06-18T20:24:25.613214,353.61,272.65,-3316.23,1110.38,610.73,0
2025-06-18T20:24:26.790916,354.2,271.51,-3321.51,1105.18,613,0
2025-06-18T20:24:26.958812,354.2,271.51,-3321.51,1105.18,613,0
2025-06-18T20:24:27.126005,354.2,271.51,-3321.51,1105.18,613,0
2025-06-18T20:24:27.328042,354.2,271.51,-3321.51,1105.18,613,0
2025-06-18T20:24:27.461220,354.2,271.51,-3321.51,1105.18,613,0
2025-06-18T20:24:29.844800,353.86,268.01,-3246.21,1110.99,610.59,0
2025-06-18T20:24:30.250142,353.86,268.01,-3246.21,1110.99,610.59,0
2025-06-18T20:24:30.585526,3.28,267.46,-3246.89,1155.08,653.1,0
2025-06-18T20:24:31.060758,2.95,267.95,-3245.05,1150.96,651.98,0
2025-06-18T20:24:31.228076,2.95,267.95,-3245.05,1150.96,651.98,0
2025-06-18T20:24:31.700576,4.3,250.95,-3308.75,1176.53,656.56,0
2025-06-18T20:24:32.205389,3.62,253.6,-3308.06,1142.72,655.93,0
2025-06-18T20:24:32.340170,3.62,253.6,-3317.33,1111.22,647.85,0
2025-06-18T20:24:32.540805,3.62,253.6,-3317.79,1109.65,608.92,0
2025-06-18T20:24:32.709183,3.62,253.6,-3317.12,1111.91,576.41,0
2025-06-18T20:24:37.358085,17.85,202.53,-3295.86,1100.49,659.08,0
2025-06-18T20:24:38.499358,17.85,202.53,-3298.01,1110.72,642,0
2025-06-18T20:24:38.667446,17.85,202.53,-3298.01,1110.72,642,0
2025-06-18T20:24:39.004014,17.85,202.53,-3298.01,1110.72,642,0
2025-06-18T20:24:39.136480,17.85,202.53,-3298.01,1110.72,642,0
2025-06-18T20:28:34.909460,357.09,152.68,-1604.21,526.05,255.8,0
2025-06-18T20:28:35.104437,357.09,152.68,-1538.63,414.23,261.37,0
2025-06-18T20:28:35.272969,357.09,152.68,-1416.99,382.7,267.59,0
2025-06-18T20:28:35.472744,357.09,152.68,-1312.28,339.89,273.31,0
2025-06-18T20:28:35.810445,357.09,152.68,-1120.76,260.38,283.81,0
2025-06-18T20:28:38.835124,356.92,153.51,-2115.49,736.95,258.46,0
2025-06-18T20:28:38.968920,356.92,153.51,-2023.95,753.16,262.48,0
2025-06-18T20:28:39.842941,356.92,154.57,-1531.21,579.56,273.59,0
2025-06-18T20:28:39.977052,356.92,154.57,-1454.85,538.22,277.47,0
2025-06-18T20:28:40.749379,356.92,154.57,-1033.51,401.61,298.66,0
2025-06-18T20:28:43.299021,357.87,182.48,-2356.5,1006.06,257.88,0
2025-06-18T20:28:43.467421,357.87,182.48,-2253.83,1047.2,261.55,0
2025-06-18T20:28:43.601604,357.87,182.48,-2173.27,1122.93,264.61,0
2025-06-18T20:28:43.768338,357.87,182.48,-2078.81,1117.65,268.03,0
2025-06-18T20:28:43.969092,357.87,182.48,-1945.16,1066.38,270.9,0
2025-06-18T20:28:49.376636,357.02,159.89,-1751.55,756.62,241.79,0
2025-06-18T20:28:49.537994,357.02,159.89,-1649.01,710.5,241.96,0
2025-06-18T20:28:49.741619,357.02,159.89,-1543.19,652.77,246.53,0
2025-06-18T20:28:49.940962,357.02,159.89,-1442.77,616,252.09,0
2025-06-18T20:28:50.108783,357.02,159.89,-1351.6,582.62,257.13,0
2025-06-18T20:28:53.870465,358.13,172.61,-2006.37,1003.23,264.49,0
2025-06-18T20:28:54.038718,358.13,172.61,-1933.79,904.68,267.46,0
2025-06-18T20:28:54.240999,358.13,172.61,-1804.3,914.75,271.62,0
2025-06-18T20:28:56.822872,338.02,181.37,-311.45,840.13,278.35,0
2025-06-18T20:28:57.023887,338.4,181,-311.52,841.09,279.31,0
2025-06-18T20:28:59.204339,358.89,171.59,-1814.12,1012.87,279.78,0
2025-06-18T20:29:00.947916,340.45,169.34,-769.97,954.57,136.06,0
2025-06-18T20:29:01.350645,344.64,168.46,-524.79,912.96,246.46,0
2025-06-18T20:29:01.552648,344.64,168.64,-415.66,890.13,277.09,0
2025-06-18T20:29:01.720142,344.64,168.64,-387.01,884.37,285.11,0
2025-06-18T20:29:03.165551,357.98,171.11,-2427.81,1040.65,240.09,0
2025-06-18T20:29:03.366635,357.98,171.11,-2308.54,1009.5,243.95,0
2025-06-18T20:29:03.533377,357.98,171.11,-2198.77,994.97,245.84,0
2025-06-18T20:29:03.769152,357.98,171.11,-2069.68,1006.19,247.07,0
2025-06-18T20:29:04.174612,357.98,171.11,-1835.26,984.6,259.05,0
2025-06-18T20:29:08.405238,358.67,173,-2286.68,1056.95,270.88,0
2025-06-18T20:29:08.643081,358.32,173,-2148.11,955.4,266.58,0
2025-06-18T20:29:08.877119,358.32,173,-1996.25,970.45,270.95,0
2025-06-18T20:29:09.079792,358.32,173,-1887.9,1037.79,272.76,0
2025-06-18T20:29:09.584629,358.32,173,-1601.47,928.79,273.74,0
2025-06-30T13:38:04.732953,357.58,160.24,-1595.52,404.54,264.88,0
2025-06-30T13:38:05.162402,357.22,162.37,-1305.83,357.36,273.01,0
2025-06-30T13:38:07.106837,340.32,305.15,-1049.79,810.33,250.59,0
2025-06-30T13:38:07.409240,339.97,304.45,-1111.91,963.86,248.9,0
2025-06-30T13:38:09.053248,347.26,88.21,-1549.72,958.7,266.35,0
2025-06-30T13:38:09.688187,350.09,93.52,-1641.58,659.78,264.64,0
2025-06-30T13:38:09.855515,350.09,93.52,-1609.82,550.57,266.38,0
2025-06-30T13:38:10.022129,350.09,93.52,-1550.02,489.75,265.65,0
2025-06-30T13:38:10.292224,350.09,93.52,-1600.67,314.18,272.94,0
2025-06-30T13:38:10.426347,350.09,93.52,-1572.5,209.66,276.24,0
2025-06-30T13:38:13.309822,357.06,163.46,-2232.88,806.63,257.45,0
2025-06-30T13:38:13.647489,357.23,163.63,-2047.14,706.47,261.44,0
2025-06-30T13:38:13.848124,357.23,163.63,-1926.59,707.61,262.25,0
2025-06-30T13:38:14.016101,357.23,163.63,-1822.29,690.82,262.62,0
2025-06-30T13:38:14.184043,357.23,163.63,-1749.98,606.48,263.29,0
2025-06-30T13:38:17.707756,359.04,169.6,-2521.29,1037.24,275,0
2025-06-30T13:38:18.042813,359.04,169.6,-2319.04,1014.42,275.31,0
2025-06-30T13:38:18.358492,359.04,169.6,-2120.26,1006.62,276.28,0
2025-06-30T13:38:18.882113,359.04,169.6,-1812.65,981.57,287.39,0
2025-06-30T13:38:19.489250,357.97,170.67,-1485.5,894.91,273.46,0
2025-06-30T13:38:22.510856,358.93,173.04,-2629.14,1097.02,268.23,0
2025-06-30T13:38:22.679988,358.93,173.04,-2542.8,1005.21,271.43,0
2025-06-30T13:38:23.152203,356.7,165.8,-2258.47,1021.72,213.74,0
2025-06-30T13:38:23.755176,356.7,165.8,-1885.73,982.92,231.86,0
2025-06-30T13:38:23.956490,356.7,165.8,-1772.3,933.61,245.18,0
2025-06-30T13:38:27.720982,358.53,170.99,-2518.55,1096.1,261.11,0
2025-06-30T13:38:27.922147,358.53,170.99,-2387.47,1011.89,261.97,0
2025-06-30T13:38:28.292083,358.53,170.99,-2190.68,941.5,262.73,0
2025-06-30T13:38:28.458242,358.53,170.99,-2056.84,994.71,263.8,0
2025-06-30T13:38:28.628179,358.53,170.99,-1956.76,1021.53,265.51,0
2025-06-30T13:38:32.250258,357.78,177.78,-2761.15,1173.7,268.66,0
2025-06-30T13:38:32.719620,357.37,175.11,-2499.53,1070.74,252.49,0
2025-06-30T13:38:33.559634,356.41,160.49,-2000.67,975.72,230.45,0
2025-06-30T13:38:33.761161,356.59,160.49,-1887.45,972.26,234.66,0
2025-06-30T13:38:34.835779,354.12,190.95,-1259.39,933.18,224.88,0
2025-06-30T13:38:39.434250,358.27,169.62,-1496.11,943.67,278.41,0
2025-06-30T13:38:39.601806,358.27,169.62,-1388.07,923.9,278.55,0
2025-06-30T13:38:39.771979,358.27,169.62,-1289.68,905.88,279.17,0
2025-06-30T13:38:39.974811,358.27,169.62,-1181.01,885.98,281.46,0
2025-06-30T13:38:42.355805,342.89,15.24,-654.07,167.55,256.09,0
2025-06-30T13:38:44.575796,355.93,167.93,-1502.19,544.55,248.83,0
2025-06-30T13:38:44.777414,355.93,167.93,-1399.26,522.54,256.32,0
2025-06-30T13:38:45.244462,353.76,183.34,-1111.47,464.61,262.02,0
2025-06-30T13:38:46.186588,337.35,241.02,-837.34,677.03,246.58,0
2025-06-30T13:38:46.621802,338.41,240.49,-819.8,711.35,250.87,0
2025-06-30T13:38:48.336040,356.46,173.38,-2136.24,1038.62,199.24,0
2025-06-30T13:38:48.909090,357.36,172.84,-1799.18,1021.25,241.66,0
2025-06-30T13:38:49.277731,357.36,172.84,-1580.25,1079.39,259.35,0
2025-06-30T13:38:49.444456,357.36,172.84,-1477.21,983.44,265.61,0
2025-06-30T13:38:49.644114,357.36,172.84,-1359.74,978.7,271.22,0
2025-06-30T13:38:52.969624,356.83,174.96,-2368.23,1069.76,203.78,0
2025-06-30T13:38:53.372159,356.83,174.96,-2117.4,1062.51,228.84,0
2025-06-30T13:38:53.539588,356.83,174.96,-2012.25,1071.13,239.42,0
2025-06-30T13:38:53.906910,356.83,174.96,-1791.98,1022.16,261.99,0
2025-06-30T13:38:54.075008,356.83,174.96,-1691.36,1027.93,269.9,0
2025-06-30T13:38:57.499469,358.79,171.38,-2642.36,1090.81,259.21,0
2025-06-30T13:38:57.667217,358.79,171.38,-2531.33,1056.18,263.69,0
2025-06-30T13:38:57.868600,358.79,171.38,-2450.83,971.25,267.4,0
2025-06-30T13:38:58.070820,358.79,171.38,-2316.89,974.95,272.52,0
2025-06-30T13:38:58.273034,358.79,171.38,-2183.59,1026.88,277.09,0
2025-06-30T13:54:33.090970,359.34,176.84,-845.23,973.74,301.13,0
2025-06-30T13:54:38.571681,319.12,307.76,-553.88,915.6,272.3,0
2025-06-30T13:54:38.661517,319.12,307.76,-553.88,915.6,272.3,0
2025-06-30T13:54:38.862184,319.12,307.76,-553.88,915.6,272.3,0
2025-06-30T13:54:38.997101,319.12,307.76,-553.88,915.6,272.3,0
2025-06-30T13:54:39.096936,319.12,307.76,-553.88,915.6,272.3,0
2025-06-30T13:54:40.474861,321.81,273.58,-567.17,872.92,273.52,0
2025-06-30T13:54:40.744420,322.33,273.93,-568.11,872.64,273.77,0
2025-06-30T13:54:41.044892,321.46,279.88,-564.07,873.45,273.39,0
2025-06-30T13:54:41.245304,321.46,281.78,-560.93,873.92,273.36,0
2025-06-30T13:54:41.414565,321.46,281.78,-559.26,874.15,273.39,0
2025-06-30T13:54:41.783415,321.46,281.78,-527.13,807.06,267.96,0
2025-06-30T13:55:00.746584,318.28,129.52,-2153.29,1178.65,266.68,0
2025-06-30T13:55:00.945142,318.28,129.52,-2153.29,1178.65,266.68,0
2025-06-30T13:55:01.079694,318.28,129.52,-2153.29,1178.65,266.68,0
2025-06-30T13:55:01.181177,318.28,129.52,-2153.29,1178.65,266.68,0
2025-06-30T13:55:01.349825,318.28,129.52,-2153.29,1178.65,266.68,0
2025-06-30T13:55:02.458604,342.22,189.28,-2174.64,1121.69,287.1,0
2025-06-30T13:55:02.795625,342.08,191.73,-2217.31,1097.31,272.86,0
2025-06-30T13:55:03.198701,324.76,153.04,-2170.15,1133.03,273.82,0
2025-06-30T13:55:03.399778,324.76,153.04,-2169.37,1139.53,273.08,0
2025-06-30T13:55:03.567931,324.76,153.04,-2177.64,1157.41,265.17,0
2025-06-30T13:55:03.701218,324.76,153.04,-2177.27,1163.44,265.62,0
2025-06-30T13:55:04.407637,306.66,112.45,-2144.67,1181.18,265.55,0
2025-06-30T13:55:05.346915,327.07,134.85,-2201.01,1167.85,274.37,0
2025-06-30T13:55:05.546828,326.89,134.85,-2200.96,1167.8,274.27,0
2025-06-30T13:55:05.715047,326.89,134.85,-2200.96,1167.8,274.27,0
2025-06-30T13:55:05.847301,326.89,134.85,-2200.96,1167.8,274.27,0
2025-06-30T13:55:06.016479,326.89,134.85,-2200.96,1167.8,274.27,0
2025-06-30T13:55:06.185472,326.89,134.85,-2204.87,1171.23,271.16,0
2025-06-30T13:55:06.588115,300.04,96.46,-2164.34,1174.6,267.41,0
2025-06-30T13:55:06.822362,300.04,96.46,-2164.34,1174.6,267.41,0
2025-06-30T13:55:06.957666,300.04,96.46,-2164.34,1174.6,267.41,0
2025-06-30T13:55:25.629547,341.9,27.59,-3022.93,721.79,289.17,0
2025-06-30T13:55:25.922245,341.38,18.31,-3021.08,712.08,289.42,0
2025-06-30T13:55:26.156900,341.03,16.04,-2951,711.55,293.63,0
2025-06-30T13:55:26.359235,340.85,16.74,-2886.58,679.94,272.2,0
2025-06-30T13:55:26.561321,341.9,23.04,-2880.67,703.86,271.06,0
2025-06-30T13:55:26.864822,345.23,45.26,-2913.71,785.03,274.67,0
2025-06-30T13:55:27.032988,345.23,47.01,-2921.45,789.66,272.95,0
2025-06-30T13:55:27.266759,345.23,47.01,-2914.67,789.35,277.92,0
2025-06-30T13:55:27.434992,345.23,47.01,-2922.88,789.27,272.21,0
2025-06-30T13:55:27.703413,345.23,47.01,-2922.51,789.78,272.06,0
2025-06-30T13:55:27.872163,345.23,47.01,-2921.67,790.04,272.9,0
2025-06-30T13:55:28.041440,345.23,47.01,-2921.66,790.05,272.9,0
2025-06-30T13:55:28.209261,345.23,47.01,-2921.66,790.05,272.9,0
2025-06-30T13:55:28.377014,345.23,47.01,-2921.67,790.05,272.9,0
2025-06-30T13:55:28.544639,345.23,47.01,-2921.99,789.7,273.03,0
2025-06-30T13:55:28.712294,345.23,47.01,-2902.38,810.74,265.44,0
2025-06-30T13:55:28.879425,338.75,30.39,-2956.09,697.48,280.83,0
2025-06-30T13:55:29.148268,339.28,26.54,-2947.94,691.6,280.38,0
2025-06-30T13:55:29.553142,339.1,27.06,-2949.34,692.3,280.32,0
2025-07-03T12:21:11.189398,347.71,149.67,-948.7,989.31,270.27,0
2025-07-03T12:21:11.328128,347.71,149.67,-968.91,913.02,258.12,0
2025-07-03T12:21:12.011477,356.67,119.84,-855.57,992.25,272.09,0
2025-07-03T12:21:12.505463,348.24,122.72,-568.14,462.84,267.76,0
2025-07-03T12:21:13.578022,347.89,122.9,-370.2,71.69,270.22,0
2025-07-03T12:24:16.234529,352.76,96.72,-2260.77,-2918.86,295.19,0
2025-07-03T12:24:16.252057,357.3,102.27,-2171.65,-3630.92,469.61,0
2025-07-03T12:24:16.266859,357.3,102.27,-2146.18,-3748.03,475.27,0
2025-07-03T12:24:16.282511,352.59,96.03,-2416.91,-1790.04,192.72,0
2025-07-03T12:24:16.298233,352.59,96.03,-2362.05,-2264.46,260.49,0
2025-07-03T12:24:16.314424,352.59,96.03,-2351.41,-2374.79,275.11,0
2025-07-03T12:24:16.331971,352.59,96.03,-2342.94,-2469.55,288.04,0
2025-07-03T12:24:16.345837,346.73,90.2,-2296.87,-3431.19,365.19,0
2025-07-03T12:24:16.360416,352.78,92.71,-2609.67,-964.26,136.29,0
2025-07-03T12:24:16.376595,350.26,88.48,-2522.95,-1937.13,201.37,0
2025-07-03T12:24:16.391333,350.26,88.48,-2527.16,-2095.96,228.64,0
2025-07-03T12:24:16.406950,350.26,88,-2519.72,-2270.45,258.53,0
2025-07-03T12:24:16.424756,333.37,73.59,-2460.72,-3334.43,316.49,0
2025-07-03T12:24:16.438064,349.59,81.12,-2486.72,-2332.32,271.58,0
2025-07-03T12:24:16.453714,349.59,81.12,-2504.69,-2447.39,292.97,0
2025-07-03T12:24:16.468988,344.64,77.43,-2496.76,-2753.35,271.11,0
2025-07-03T12:24:16.484834,333.71,58.66,-2471.71,-3241.13,309.42,0
2025-07-03T12:24:16.500820,337.01,72.2,-2488.36,-3733.9,467.62,0
2025-07-03T12:24:16.548298,353.24,89.53,-2539.29,-1676.04,262.7,0
2025-07-03T12:24:16.561420,353.24,89.53,-2540.3,-1799.53,277.34,0
2025-07-03T12:24:16.577725,345.64,89.53,-2543.8,-2230.61,125.8,0
2025-07-03T12:24:16.593461,347.85,86.72,-2489.34,-2553.88,254.89,0
2025-07-03T12:24:16.608478,338.8,81.29,-2457.14,-3070.88,254.91,0
2025-07-03T12:24:16.632304,353.39,90.39,-2635.34,-963.35,185.62,0
2025-07-03T12:24:16.646838,0.87,109.81,-2011.56,-5112.62,433.98,0
2025-07-03T12:24:16.647696,0.82,97.25,-2009.42,-5011.49,435.31,0
2025-07-04T14:34:14.734500,359,154.27,-1808.04,614.44,283.05,0
2025-07-04T14:34:15.269198,356.5,150.44,-1504.46,448.94,261.1,0
2025-07-04T14:34:15.437785,355.93,145.68,-1432.57,384.75,261.16,0
2025-07-04T14:34:15.610739,356.44,147.66,-1361.62,323.36,272.33,0
2025-07-04T14:34:15.943478,357.48,156.74,-2083.9,716.03,245.39,0
2025-07-04T14:34:16.112799,357.13,160.74,-1971.69,695.82,242.65,0
2025-07-04T14:34:16.444907,357.39,161.03,-1794.6,657.43,255.93,0
2025-07-04T14:34:16.949947,358.36,152.83,-2606.16,1041.71,242.43,0
2025-07-04T14:34:17.120064,358.36,154.23,-1421.32,480.84,278.21,0
2025-07-04T14:34:17.287399,357.52,158.98,-1340.97,460.69,267.71,0
2025-07-04T14:34:17.623304,357.13,156.28,-2255.4,835.59,203.95,0
2025-07-04T14:34:17.956934,356.42,149.4,-424.41,-20.18,296.19,0
2025-07-04T14:34:18.125746,355.28,155.65,-1957.73,754.47,149.06,0
2025-07-04T14:34:18.662545,356.95,154.89,-2751.38,1042.9,149.32,0
2025-07-04T14:34:19.065406,358.08,146.65,-1478.81,463.85,256.89,0
2025-07-04T14:34:19.237627,358.47,141.22,-1372.79,443.54,270.98,0
2025-07-04T14:34:19.751924,358.94,143.01,-2188.52,738.51,267.79,0
2025-07-04T14:34:20.088850,355.69,146.44,-2031.08,643,172.44,0
2025-07-04T14:34:20.428316,356,152.44,-1860.15,520.19,206.12,0
2025-07-04T14:34:20.594465,356.91,155.08,-1774.49,486.53,236.84,0
2025-07-04T14:34:21.465775,357.82,143.86,-2361.72,816.69,239.68,0
2025-07-04T14:34:21.769045,358.52,138.02,-2203.11,705.99,268.7,0
2025-07-04T14:34:22.609321,356.78,118.78,-1985.92,310.97,262.49,0
2025-07-04T14:34:23.403071,351.8,77.44,-1905.93,-145.03,292.44,0
2025-07-04T14:34:23.952388,350.17,150.38,-1838.42,-264.24,275.63,0
2025-07-04T14:34:24.791089,355.2,161.67,-1955.15,125.1,244.17,0
2025-07-04T14:34:24.959309,356.14,170.57,-1844.68,96.2,260.97,0
2025-07-04T14:34:25.495903,355.39,199.08,-1561.08,172.79,272.84,0
2025-07-04T14:34:25.665907,354.45,211.67,-1486.53,225.89,272.31,0
2025-07-04T14:34:25.833978,354.28,216.67,-1404.64,278.45,271.73,0
2025-07-04T14:34:26.576950,357.96,157.13,-1775.26,535.6,271.56,0
2025-07-04T14:34:26.913902,357.88,139.26,-1530.69,536.9,272.46,0
2025-07-04T14:34:27.652273,357.99,149.41,-2237.27,760.62,241.38,0
2025-07-04T14:34:27.820201,355.83,143.38,-1147.48,130.37,265.06,0
2025-07-04T14:34:27.988169,354.98,149.51,-1083.1,50.48,265.44,0
2025-07-04T14:34:29.030280,358.15,161.32,-1504.53,452.9,272.85,0
2025-07-04T14:34:29.735892,346.64,216.61,-602.22,74.18,286.24,0
2025-07-04T14:34:31.047078,358.1,178.5,-1399.61,614.5,273.51,0
2025-07-04T14:34:31.251725,357.92,173.63,-1295.86,678.76,274.15,0
2025-07-04T14:34:31.417508,357.57,167.79,-2319.11,974.45,223.44,0
2025-07-04T14:34:31.617630,357.04,176.22,-1072.56,579.04,271.22,0
2025-07-04T14:34:31.785528,356.69,176.4,-494.82,515.07,300.37,0
2025-07-04T14:34:31.987302,355.29,169.8,-493.29,520.71,298.82,0
2025-07-04T14:34:32.155361,353.89,166.27,-752.45,524.07,267.71,0
2025-07-04T14:34:32.355812,351.97,156.96,-665.05,468.98,259.34,0
2025-07-04T14:34:32.859971,348.54,91.96,-330.3,198.62,273.28,0
2025-07-04T14:34:34.141099,356.25,141.41,-899.48,233.87,269.41,0
2025-07-04T14:34:34.308864,355.26,131.6,-843.53,149.13,267.92,0
2025-07-04T14:34:34.714303,353.06,102.94,-805.2,-41.24,274.41,0
2025-07-04T14:34:34.882733,349.74,82.49,-809.03,-114.75,273.77,0
2025-07-04T14:34:35.719491,355.97,152.33,-1221.24,128.52,260.13,0
2025-07-04T14:34:35.930109,355.97,153.9,-1115.77,52.99,268.89,0
2025-07-04T14:34:36.631989,345.09,87.3,-872.81,-233.67,279.13,0
2025-07-04T14:34:36.801172,338.55,61.5,-835.34,-273.08,271.82,0
2025-07-04T14:34:37.000845,332.87,58.91,-870.75,-296.6,273.18,0
2025-07-04T14:34:37.337131,347.22,131.6,-1485.24,135.45,167.36,0
2025-07-04T14:34:38.442620,299.54,124.17,-1275.67,-276.92,281.93,0
2025-07-04T14:34:38.610821,305.31,118.47,-1267.54,-287.83,276.48,0
2025-07-04T14:34:38.781049,328.36,112.14,-1271.6,-292.68,268.17,0
2025-07-04T14:34:38.947708,342.57,109.02,-1345.46,-252.49,262.86,0
2025-07-04T14:34:40.629838,353.97,164.16,-2033.23,143.04,279.05,0
2025-07-04T14:34:41.436552,343.6,283.05,-1926.38,261.7,241.67,0
2025-07-04T14:34:41.604544,346.18,279.46,-1962.87,372.93,260.66,0
2025-07-04T14:34:41.741850,349.92,273.87,-1994.11,455.23,272.22,0
2025-07-04T14:34:41.910150,350.27,272.64,-1980.83,570.19,277.11,0
2025-07-04T14:34:42.079112,350.27,260.46,-1947.5,655.95,277.76,0
2025-07-04T14:34:42.247344,349.51,237.77,-1922.38,732.64,275.39,0
2025-07-04T14:34:42.415561,348.12,221.59,-1866.8,774.69,268.46,0
2025-07-04T14:34:42.588715,350.62,192.8,-1792.25,844.75,279.03,0
2025-07-04T14:34:42.752161,351.85,168.29,-1706.14,849.84,281.75,0
2025-07-04T14:34:42.921785,352.92,157.85,-1625.01,822.12,284.61,0
2025-07-04T14:34:43.258796,352.33,166.91,-1495.13,699.85,278.22,0
2025-07-04T14:34:43.458150,352.27,166.37,-1448.79,606.42,274.7,0
2025-07-04T14:34:43.626097,354.23,152,-1274.25,615.4,289.4,0
2025-07-04T14:34:44.198556,355.15,151.89,-1079.12,533.01,285.61,0
2025-07-04T14:34:44.400641,355.15,159.63,-1755.85,790.49,214.91,0
2025-07-04T14:34:44.743253,357.44,161.12,-1553.69,726.05,257.29,0
2025-07-04T14:34:45.328223,356.32,175.2,-1219.45,626.29,244.42,0
2025-07-04T14:34:45.496319,353.69,177.83,-1109.37,627.91,207.39,0
2025-07-04T14:34:45.865704,353.23,169.79,-901.32,601.5,205.13,0
2025-07-04T14:34:46.422702,358.25,158.16,-1731.08,798.73,253.66,0
2025-07-04T14:34:46.994334,355.6,146.9,-1425.84,672.77,220,0
2025-07-04T14:34:47.227762,354.55,142.87,-1330.04,572.7,221.57,0
2025-07-04T14:34:47.399085,354.38,135.06,-1224.31,514.65,238.46,0
2025-07-04T14:34:47.968334,353.32,164.44,-958.58,387.04,265.62,0
2025-07-04T14:34:48.675613,356.98,181.96,-1606.6,698,251.2,0
2025-07-04T14:34:48.913922,356.8,190.91,-1484.89,690.91,254.54,0
2025-07-04T14:34:49.079291,357.68,198.46,-1384.47,708.38,271.97,0
2025-07-04T14:34:49.246779,357.33,203.96,-1287.89,796.56,272.68,0
2025-07-04T14:34:49.448639,356.98,203.78,-1212.2,869.27,273.73,0
2025-07-04T14:34:50.825931,357.77,143.59,-1489.44,891.89,270.39,0
